ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
8212	"ENSG00000052841.10"	"TTC17"	chr11	+	43418258	43418368	43418368	43418443	43413370	43413502	43418896	43419041	8212	112,99	0,2	40,42	0,0	197	173	0.55083450896	1.0	1.0,0.978	1.0,1.0	-0.011
8214	"ENSG00000164347.13"	"GFM2"	chr5	-	74026084	74026223	74026426	74026600	74021765	74021951	74028846	74028923	8214	0,6	0,95	0,0	50,58	197	197	1	1.0	NA,0.059	0.0,0.0	0.059
8218	"ENSG00000138376.6"	"BARD1"	chr2	-	215645283	215646233	215657020	215657169	215633955	215634036	215661784	215661841	8218	8,0	2,11	3,5	2,4	197	197	0.487543448559	1.0	0.8,0.0	0.6,0.556	-0.178
8219	"ENSG00000137693.9"	"YAP1"	chr11	+	102035330	102035424	102056748	102056868	102033186	102033302	102076623	102076817	8219	3,4	75,100	0,0	25,30	192	197	0.349007111416	1.0	0.039,0.039	0.0,0.0	0.039
821	"ENSG00000120802.9"	"TMPO"	chr12	+	98938219	98938315	98938728	98938839	98931252	98931350	98940136	98940225	821	6,6	56,74	1,1	48,44	194	197	0.123560093084	1.0	0.098,0.076	0.021,0.023	0.065
8220	"ENSG00000137693.9"	"YAP1"	chr11	+	102035330	102035424	102056748	102056862	102033186	102033302	102076623	102076817	8220	3,4	186,223	0,0	42,53	192	197	0.539745124059	1.0	0.016,0.018	0.0,0.0	0.017
8222	"ENSG00000100266.13"	"PACSIN2"	chr22	-	43236949	43237022	43243519	43243638	43231417	43231499	43254392	43254528	8222	2,1	59,102	0,0	13,15	197	171	0.537736428671	1.0	0.029,0.008	0.0,0.0	0.019
8224	"ENSG00000139719.5"	"VPS33A"	chr12	-	122717346	122717515	122720332	122720470	122716685	122716974	122723133	122723271	8224	101,149	54,53	2,2	1,1	197	197	0.63789088872	1.0	0.652,0.738	0.667,0.667	0.028
8225	"ENSG00000078668.9"	"VDAC3"	chr8	+	42256229	42256382	42257168	42257221	42252601	42252651	42259305	42259533	8225	210,232	199,192	38,45	39,38	197	151	0.823486811781	1.0	0.447,0.481	0.428,0.476	0.012
8228	"ENSG00000205133.7"	"TRIQK"	chr8	-	93933730	93933888	93966633	93966792	93929156	93929235	93978234	93978372	8228	41,30	11,2	48,41	4,3	197	197	0.153931516018	1.0	0.788,0.938	0.923,0.932	-0.065
8229	"ENSG00000132466.13"	"ANKRD17"	chr4	-	73950965	73951163	73956383	73958017	73944358	73944607	73959795	73959945	8229	6,95	4,62	41,45	37,38	197	197	0.261696638482	1.0	0.6,0.605	0.526,0.542	0.069
822	"ENSG00000077942.13"	"FBLN1"	chr22	+	45927144	45927204	45928942	45929044	45923726	45923889	45929640	45929778	822	139,83	31,35	183,217	55,56	158	197	0.66667182013	1.0	0.848,0.747	0.806,0.829	-0.02
8230	"ENSG00000132466.13"	"ANKRD17"	chr4	-	73944358	73944607	73950965	73951163	73943071	73943250	73956383	73958017	8230	77,68	97,93	30,30	35,35	197	197	0.603910922424	1.0	0.443,0.422	0.462,0.462	-0.03
8231	"ENSG00000132466.13"	"ANKRD17"	chr4	-	73944358	73944607	73950965	73951082	73943071	73943250	73956383	73958017	8231	2,4	97,93	1,1	35,35	197	197	0.829456853567	1.0	0.02,0.041	0.028,0.028	0.002
8239	"ENSG00000138078.11"	"PREPL"	chr2	-	44559597	44559795	44565489	44565675	44556075	44556251	44566285	44566502	8239	61,42	70,43	46,35	60,49	197	197	0.362706606888	1.0	0.466,0.494	0.434,0.417	0.054
823	"ENSG00000116957.8"	"TBCE"	chr1	+	235590454	235590554	235594019	235594119	235577747	235577933	235597518	235597595	823	3,0	0,16	1,0	12,11	197	197	0.529635900139	1.0	1.0,0.0	0.077,0.0	0.462
8243	"ENSG00000196313.7"	"POM121"	chr7	+	72371567	72371665	72384301	72384365	72361471	72361649	72396799	72397015	8243	1,1	14,17	1,2	12,10	196	162	0.482274590099	1.0	0.056,0.046	0.064,0.142	-0.052
8244	"ENSG00000165629.15"	"ATP5C1"	chr10	+	7844720	7844817	7848936	7848973	7844232	7844388	7849621	7849778	8244	268,366	111,141	144,166	52,63	195	135	0.682274895707	1.0	0.626,0.642	0.657,0.646	-0.017
8246	"ENSG00000130175.5"	"PRKCSH"	chr19	+	11547209	11547326	11547354	11547544	11546861	11547017	11548696	11548792	8246	658,598	2,1	827,557	0,1	197	197	1	1.0	0.997,0.998	1.0,0.998	-0.001
8248	"ENSG00000123240.12"	"OPTN"	chr10	+	13150137	13150289	13150961	13151015	13142172	13142302	13151111	13151288	8248	27,0	1,0	38,39	4,4	197	152	1	1.0	0.954,NA	0.88,0.883	0.073
8250	"ENSG00000163870.10"	"TPRA1"	chr3	-	127294591	127294652	127294782	127294893	127294245	127294348	127295459	127295539	8250	29,34	30,28	31,30	24,21	197	159	0.446538344848	1.0	0.438,0.495	0.51,0.536	-0.056
8251	"ENSG00000163870.10"	"TPRA1"	chr3	-	127294591	127294652	127294782	127294893	127294027	127294108	127295459	127295539	8251	28,29	0,0	29,27	1,0	197	159	1	1.0	1.0,1.0	0.959,1.0	0.02
8252	"ENSG00000163870.10"	"TPRA1"	chr3	-	127294245	127294348	127294591	127294652	127294027	127294108	127294782	127294893	8252	19,18	29,32	17,14	35,28	159	197	0.523451741904	1.0	0.448,0.411	0.376,0.383	0.05
8253	"ENSG00000160294.6"	"MCM3AP"	chr21	-	47666541	47666800	47671522	47671596	47666220	47666318	47674305	47674440	8253	50,60	30,47	11,9	8,7	172	197	0.808292099472	1.0	0.656,0.594	0.612,0.596	0.021
8254	"ENSG00000160294.6"	"MCM3AP"	chr21	-	47666694	47666800	47671522	47671596	47666220	47666318	47674305	47674440	8254	50,60	4,0	7,6	0,0	172	197	1	1.0	0.935,1.0	1.0,1.0	-0.032
8255	"ENSG00000153066.8"	"TXNDC11"	chr16	-	11815432	11815526	11824500	11824630	11794307	11794420	11827837	11827935	8255	8,131	8,72	32,39	20,21	197	192	0.850475562081	1.0	0.494,0.639	0.609,0.644	-0.06
8256	"ENSG00000153066.8"	"TXNDC11"	chr16	-	11797525	11797606	11815169	11815291	11794307	11794420	11815432	11815526	8256	1,0	0,6	0,1	1,1	197	179	0.492891287366	1.0	1.0,0.0	0.0,0.476	0.262
8259	"ENSG00000004534.10"	"RBM6"	chr3	+	50106122	50106197	50107887	50107985	50103674	50103935	50112633	50112763	8259	313,142	188,103	188,194	102,109	173	196	0.297908570197	1.0	0.654,0.61	0.676,0.668	-0.04
8260	"ENSG00000004534.10"	"RBM6"	chr3	+	50012755	50012825	50036872	50036946	50000008	50000118	50085677	50085752	8260	40,0	19,8	18,16	24,26	168	172	0.861515017963	1.0	0.683,0.0	0.434,0.387	-0.069
8262	"ENSG00000004534.10"	"RBM6"	chr3	+	50084148	50084266	50084592	50084759	50036872	50036946	50085677	50085752	8262	5,3	22,5	6,5	23,17	197	197	0.756459431666	1.0	0.185,0.375	0.207,0.227	0.063
8263	"ENSG00000050393.7"	"MCUR1"	chr6	-	13794125	13794179	13799064	13799136	13792109	13792224	13800572	13800614	8263	80,184	66,116	67,67	58,50	170	152	0.466650725239	1.0	0.52,0.586	0.508,0.545	0.026
8265	"ENSG00000050393.7"	"MCUR1"	chr6	-	13801519	13801621	13802474	13802578	13800572	13800614	13807156	13807276	8265	5,62	6,58	18,17	14,14	197	197	0.608448589094	1.0	0.455,0.517	0.563,0.548	-0.07
8266	"ENSG00000050393.7"	"MCUR1"	chr6	-	13792109	13792224	13794125	13794179	13786788	13791096	13799064	13799136	8266	45,80	28,55	17,15	14,11	152	197	0.565291972515	1.0	0.676,0.653	0.611,0.639	0.04
8267	"ENSG00000050393.7"	"MCUR1"	chr6	-	13792109	13792224	13794125	13794270	13786788	13791096	13799064	13799136	8267	2,2	27,56	1,1	12,10	197	197	0.25020917768	1.0	0.069,0.034	0.077,0.091	-0.032
8268	"ENSG00000050393.7"	"MCUR1"	chr6	-	13792109	13792224	13794125	13794270	13788877	13788936	13799064	13799136	8268	1,2	1,3	0,0	0,1	197	197	1	1.0	0.5,0.4	NA,0.0	0.45
8269	"ENSG00000050393.7"	"MCUR1"	chr6	-	13792109	13792224	13794125	13794179	13788877	13788936	13799064	13799136	8269	26,77	1,3	19,24	1,1	152	197	0.565483901843	1.0	0.971,0.971	0.961,0.969	0.006
8270	"ENSG00000172731.9"	"LRRC20"	chr10	-	72083618	72083786	72100308	72100458	72058731	72061264	72136207	72136352	8270	17,10	82,47	14,11	103,68	197	197	0.260791621411	1.0	0.172,0.175	0.12,0.139	0.044
8271	"ENSG00000172731.9"	"LRRC20"	chr10	-	72100308	72100458	72136207	72136352	72083618	72083786	72142304	72142382	8271	3,3	10,1	3,2	9,6	197	197	0.465684858314	1.0	0.231,0.75	0.25,0.25	0.24
8272	"ENSG00000169919.12"	"GUSB"	chr7	-	65441001	65441189	65444820	65444898	65439905	65440058	65445210	65445396	8272	55,47	52,34	69,47	56,40	176	197	0.964972296637	1.0	0.542,0.607	0.58,0.568	0.001
8273	"ENSG00000214174.4"	"AMZ2P1"	chr17	-	62969359	62969470	62971068	62971235	62968871	62969045	62971677	62971694	8273	3,3	16,30	0,0	3,3	197	197	1	1.0	0.158,0.091	0.0,0.0	0.124
8274	"ENSG00000214174.4"	"AMZ2P1"	chr17	-	62969359	62969470	62970672	62970759	62968871	62969045	62971677	62971694	8274	1,3	16,30	1,1	6,6	185	197	0.277365943057	1.0	0.062,0.096	0.151,0.151	-0.072
8275	"ENSG00000214174.4"	"AMZ2P1"	chr17	-	62969359	62969470	62971068	62971130	62968871	62969045	62971677	62971694	8275	1,2	16,30	0,0	1,2	160	197	1	1.0	0.071,0.076	0.0,0.0	0.073
8276	"ENSG00000214174.4"	"AMZ2P1"	chr17	-	62970672	62970759	62971068	62971235	62968871	62969045	62971677	62971694	8276	3,3	1,3	0,0	1,1	197	185	1	1.0	0.738,0.484	0.0,0.0	0.611
8279	"ENSG00000214174.4"	"AMZ2P1"	chr17	-	62970672	62970759	62971068	62971130	62969359	62969635	62971677	62971694	8279	2,3	4,5	0,0	1,1	160	185	1	1.0	0.366,0.41	0.0,0.0	0.388
827	"ENSG00000139644.8"	"TMBIM6"	chr12	+	50136220	50136390	50138195	50138325	50135739	50135898	50146246	50146332	827	0,2	0,8	1,0	1,0	197	197	1	1.0	NA,0.2	0.5,NA	-0.3
8281	"ENSG00000214174.4"	"AMZ2P1"	chr17	-	62969349	62969470	62970672	62970759	62968871	62969045	62971677	62971694	8281	1,3	0,5	1,1	1,1	185	197	0.918570322446	1.0	1.0,0.39	0.516,0.516	0.179
8283	"ENSG00000157315.4"	"TMED6"	chr16	-	69381690	69381839	69383427	69383554	69377150	69377543	69385443	69385712	8283	0,67	0,69	22,16	16,13	197	197	1	1.0	NA,0.493	0.579,0.552	-0.073
8285	"ENSG00000112337.6"	"SLC17A2"	chr6	-	25925996	25926107	25930504	25930612	25923922	25924134	25930767	25930839	8285	3,1	63,67	1,1	56,38	197	197	0.868219299712	1.0	0.045,0.015	0.018,0.026	0.008
8286	"ENSG00000112337.6"	"SLC17A2"	chr6	-	25925996	25926107	25930504	25930578	25923922	25924134	25930767	25930839	8286	0,1	0,63	1,1	30,32	172	197	1	1.0	NA,0.018	0.037,0.035	-0.018
8287	"ENSG00000112337.6"	"SLC17A2"	chr6	-	25915963	25916096	25916912	25917074	25914807	25914898	25917196	25917315	8287	14,0	5,0	23,19	2,2	197	197	1	1.0	0.737,NA	0.92,0.905	-0.176
8288	"ENSG00000112337.6"	"SLC17A2"	chr6	-	25914772	25914898	25916912	25917074	25913544	25913679	25917196	25917315	8288	0,22	4,1	14,14	1,1	197	197	0.465632758754	1.0	0.0,0.957	0.933,0.933	-0.455
8290	"ENSG00000112337.6"	"SLC17A2"	chr6	-	25914807	25914898	25916912	25917074	25912981	25913679	25917196	25917315	8290	0,22	1,9	14,14	14,15	197	189	0.718106392383	1.0	0.0,0.701	0.49,0.472	-0.131
8291	"ENSG00000126391.9"	"FRMD8"	chr11	+	65156855	65156999	65161043	65161145	65154507	65154592	65161511	65161570	8291	0,3	5,5	0,0	3,2	197	197	1	1.0	0.0,0.375	0.0,0.0	0.188
8292	"ENSG00000126391.9"	"FRMD8"	chr11	+	65156831	65156999	65161043	65161145	65154507	65154592	65161511	65161570	8292	29,19	6,5	17,8	4,2	197	197	0.855477526491	1.0	0.829,0.792	0.81,0.8	0.005
8293	"ENSG00000065060.12"	"UHRF1BP1"	chr6	+	34789693	34789732	34791033	34791125	34789429	34789592	34801993	34802183	8293	53,55	25,37	1,1	1,1	137	190	0.349164191812	1.0	0.746,0.673	0.581,0.581	0.129
8294	"ENSG00000133313.10"	"CNDP2"	chr18	+	72173083	72173246	72178047	72178248	72168563	72168707	72179682	72179767	8294	184,192	93,132	135,88	73,56	197	197	0.907314475577	1.0	0.664,0.593	0.649,0.611	-0.001
8297	"ENSG00000106804.6"	"C5"	chr9	-	123787938	123788181	123789390	123789552	123787731	123787858	123792674	123792765	8297	120,152	9,5	17,14	0,0	197	197	0.201533655362	1.0	0.93,0.968	1.0,1.0	-0.051
8298	"ENSG00000106804.6"	"C5"	chr9	-	123787938	123788181	123789437	123789552	123787731	123787858	123792674	123792765	8298	209,281	9,5	56,51	0,0	197	197	0.583552180441	1.0	0.959,0.983	1.0,1.0	-0.029
8299	"ENSG00000178971.9"	"CTC1"	chr17	-	8132044	8132210	8132459	8132524	8131820	8131947	8132619	8132764	8299	8,12	33,31	3,2	17,15	163	197	0.353562114541	1.0	0.227,0.319	0.176,0.139	0.116
829	"ENSG00000139644.8"	"TMBIM6"	chr12	+	50135739	50136063	50137199	50137348	50135339	50135394	50146246	50146332	829	3,4	4,2	5,3	2,1	197	197	0.474901800727	1.0	0.429,0.667	0.714,0.75	-0.184
82	"ENSG00000139865.12"	"TTC6"	chr14	+	38273884	38274019	38276524	38276665	38265991	38266152	38277937	38278051	82	2,4	2,2	1,2	1,1	197	197	0.98342371795	1.0	0.5,0.667	0.5,0.667	0.0
8301	"ENSG00000104093.9"	"DMXL2"	chr15	-	51756871	51757073	51757762	51757848	51755272	51755693	51758380	51758508	8301	1,9	1,23	3,4	4,5	184	197	0.381951133211	1.0	0.517,0.295	0.445,0.461	-0.047
8302	"ENSG00000107789.11"	"MINPP1"	chr10	+	89272880	89272978	89280792	89280926	89268092	89268290	89311838	89313217	8302	24,138	41,251	60,46	106,93	196	197	0.818906600675	1.0	0.37,0.356	0.363,0.332	0.015
8303	"ENSG00000006114.11"	"SYNRG"	chr17	-	35896080	35896229	35898425	35898522	35880640	35880751	35899293	35899347	8303	50,53	27,38	3,3	2,2	195	197	0.858447934304	1.0	0.652,0.585	0.602,0.602	0.017
8304	"ENSG00000006114.11"	"SYNRG"	chr17	-	35937477	35937711	35939227	35939467	35936438	35936516	35944755	35944867	8304	1,0	20,31	0,0	2,1	197	197	1	1.0	0.048,0.0	0.0,0.0	0.024
8305	"ENSG00000196998.11"	"WDR45"	chrX	-	48934303	48934409	48935301	48935406	48934088	48934183	48935495	48935570	8305	22,34	65,54	1,1	5,7	197	197	0.694509474058	1.0	0.253,0.386	0.167,0.125	0.173
8306	"ENSG00000196998.11"	"WDR45"	chrX	-	48934303	48934412	48935301	48935406	48934088	48934183	48935495	48935570	8306	22,34	61,53	1,1	5,7	197	197	0.591511774959	1.0	0.265,0.391	0.167,0.125	0.182
8307	"ENSG00000170348.4"	"TMED10"	chr14	-	75602462	75602589	75614366	75614440	75601202	75601709	75618734	75618846	8307	341,382	245,282	64,48	50,37	172	197	0.703271451856	1.0	0.615,0.608	0.594,0.598	0.015
8308	"ENSG00000170348.4"	"TMED10"	chr14	-	75602462	75602589	75614366	75614476	75601202	75601709	75618734	75618846	8308	1,0	245,282	0,0	50,37	197	197	1	1.0	0.004,0.0	0.0,0.0	0.002
8314	"ENSG00000079785.10"	"DDX1"	chr2	+	15742671	15742755	15743315	15743399	15739792	15739840	15743937	15744014	8314	276,320	232,335	18,14	16,15	182	182	0.913877109914	1.0	0.543,0.489	0.529,0.483	0.01
8315	"ENSG00000079785.10"	"DDX1"	chr2	+	15735613	15735677	15736857	15736887	15735268	15735320	15737498	15737595	8315	240,287	89,109	8,7	3,2	162	128	0.720109970512	1.0	0.681,0.675	0.678,0.734	-0.028
8316	"ENSG00000141568.15"	"FOXK2"	chr17	+	80540616	80540810	80541888	80542064	80529599	80529746	80543779	80544076	8316	21,134	27,129	53,65	76,83	197	197	0.186124150913	1.0	0.438,0.51	0.411,0.439	0.049
8317	"ENSG00000197275.8"	"RAD54B"	chr8	-	95430883	95431011	95444838	95444884	95423348	95423543	95470495	95470664	8317	0,3	0,2	1,1	0,1	144	197	1	1.0	NA,0.672	1.0,0.578	-0.117
8318	"ENSG00000130741.6"	"EIF2S3"	chrX	+	24086080	24086225	24089674	24089844	24084114	24084209	24091207	24091380	8318	40,40	71,20	65,115	98,172	197	197	0.290195748437	1.0	0.36,0.667	0.399,0.401	0.114
8319	"ENSG00000130741.6"	"EIF2S3"	chrX	+	24089674	24089844	24091207	24091380	24086080	24086225	24094838	24096088	8319	97,204	171,26	176,281	133,223	197	197	0.450344051668	1.0	0.362,0.887	0.57,0.558	0.06
8320	"ENSG00000130741.6"	"EIF2S3"	chrX	+	24089674	24089844	24091207	24091298	24086080	24086225	24094838	24096088	8320	93,198	0,3	160,262	0,1	197	189	0.422009302509	1.0	1.0,0.984	1.0,0.996	-0.006
8321	"ENSG00000130741.6"	"EIF2S3"	chrX	+	24089674	24089844	24091207	24091333	24086080	24086225	24094838	24096088	8321	538,559	0,6	232,219	0,0	197	197	1	1.0	1.0,0.989	1.0,1.0	-0.006
8324	"ENSG00000134684.6"	"YARS"	chr1	-	33263363	33263444	33272082	33272212	33256762	33256855	33276191	33276367	8324	135,194	139,172	98,103	114,114	197	179	0.271880296269	1.0	0.469,0.506	0.439,0.451	0.042
8325	"ENSG00000134684.6"	"YARS"	chr1	-	33256762	33256855	33263363	33263444	33252540	33252676	33272082	33272212	8325	148,103	165,102	45,62	48,61	179	191	0.847802477714	1.0	0.489,0.519	0.5,0.52	-0.006
832	"ENSG00000183137.10"	"CEP57L1"	chr6	+	109427237	109427293	109466421	109466584	109416390	109416454	109467960	109468140	832	1,0	8,14	0,0	3,4	154	197	1	1.0	0.138,0.0	0.0,0.0	0.069
8331	"ENSG00000186529.10"	"CYP4F3"	chr19	+	15757861	15757915	15758006	15758134	15752103	15752423	15759969	15760026	8331	0,12	3,8	2,4	7,10	152	197	0.538421578353	1.0	0.0,0.66	0.27,0.341	0.025
8332	"ENSG00000186529.10"	"CYP4F3"	chr19	+	15754716	15754861	15756528	15756673	15752224	15752423	15757861	15757915	8332	18,15	0,2	22,17	1,1	197	197	0.912388486652	1.0	1.0,0.882	0.957,0.944	-0.009
8333	"ENSG00000085719.7"	"CPNE3"	chr8	+	87549790	87549874	87552472	87552562	87544736	87544808	87556967	87557066	8333	86,84	63,92	3,1	2,1	182	188	0.901156757949	1.0	0.585,0.485	0.608,0.508	-0.023
8335	"ENSG00000066322.8"	"ELOVL1"	chr1	-	43830598	43830679	43830856	43831047	43830408	43830465	43831234	43831294	8335	177,198	63,104	116,81	67,40	197	179	0.280188475192	1.0	0.719,0.634	0.611,0.648	0.047
8336	"ENSG00000198015.8"	"MRPL42"	chr12	+	93870729	93870793	93873163	93873248	93862967	93863131	93881272	93881436	8336	17,62	20,22	34,50	34,52	162	183	0.210943292219	1.0	0.49,0.761	0.53,0.521	0.1
8337	"ENSG00000196535.10"	"MYO18A"	chr17	-	27420340	27420445	27420997	27421108	27419872	27420019	27421667	27421868	8337	114,129	38,43	85,86	32,37	197	197	0.375816906074	1.0	0.75,0.75	0.726,0.699	0.038
8338	"ENSG00000272980.1"	"RP11-517H2.6"	chr6	+	167416680	167417889	167424300	167424381	167413547	167413601	167435896	167436123	8338	12,25	33,111	7,10	16,34	197	179	0.389409885143	1.0	0.248,0.17	0.284,0.211	-0.038
8339	"ENSG00000155970.7"	"MICU3"	chr8	+	16948054	16948093	16955966	16956062	16944472	16944544	16961899	16962000	8339	0,6	0,1	1,2	2,2	137	194	1	1.0	NA,0.895	0.415,0.586	0.395
8340	"ENSG00000155970.7"	"MICU3"	chr8	+	16948054	16948093	16948379	16948440	16944472	16944544	16955966	16956062	8340	7,3	1,2	0,1	0,0	137	159	1	1.0	0.89,0.635	NA,1.0	-0.238
8344	"ENSG00000104529.13"	"EEF1D"	chr8	-	144672777	144672899	144676001	144676241	144671680	144672251	144679517	144679585	8344	0,2	1,9	1,1	2,2	197	197	0.466884430118	1.0	0.0,0.182	0.333,0.333	-0.242
8345	"ENSG00000104529.13"	"EEF1D"	chr8	-	144674816	144674967	144676001	144676241	144668898	144669022	144679517	144679585	8345	0,2	0,4	1,1	0,0	197	197	1	1.0	NA,0.333	1.0,1.0	-0.667
8347	"ENSG00000104529.13"	"EEF1D"	chr8	-	144676001	144676241	144679048	144679150	144668898	144669022	144679517	144679532	8347	6,3	0,2	1,1	1,1	197	197	0.252480548658	1.0	1.0,0.6	0.5,0.5	0.3
8349	"ENSG00000104529.13"	"EEF1D"	chr8	-	144676001	144676241	144679048	144679244	144668898	144669022	144679517	144679532	8349	6,3	0,2	1,1	1,1	197	197	0.252480548658	1.0	1.0,0.6	0.5,0.5	0.3
834	"ENSG00000101150.13"	"TPD52L2"	chr20	+	62514071	62514173	62520542	62520591	62505020	62505169	62521202	62521777	834	156,46	68,36	85,78	63,51	197	147	0.363472486251	1.0	0.631,0.488	0.502,0.533	0.042
8350	"ENSG00000104529.13"	"EEF1D"	chr8	-	144676044	144676241	144679024	144679150	144668898	144669019	144679517	144679532	8350	0,2	0,2	0,0	2,2	197	197	1	1.0	NA,0.5	0.0,0.0	0.5
8351	"ENSG00000104529.13"	"EEF1D"	chr8	-	144676044	144676241	144679024	144679244	144668898	144669019	144679517	144679532	8351	0,2	0,2	0,0	1,1	197	197	1	1.0	NA,0.5	0.0,0.0	0.5
8352	"ENSG00000104529.13"	"EEF1D"	chr8	-	144674884	144675063	144676001	144676241	144668898	144669022	144679517	144679585	8352	0,2	1,1	1,1	0,1	197	197	0.279293308098	1.0	0.0,0.667	1.0,0.5	-0.416
8354	"ENSG00000141736.9"	"ERBB2"	chr17	+	37880978	37881164	37882814	37882912	37880164	37880263	37883067	37883256	8354	211,185	183,247	12,9	11,8	197	196	0.618105863231	1.0	0.534,0.427	0.52,0.528	-0.043
8356	"ENSG00000153721.13"	"CNKSR3"	chr6	-	154754599	154754641	154762425	154762499	154751605	154751725	154763221	154763424	8356	0,1	32,68	0,0	18,18	172	140	1	1.0	0.0,0.012	0.0,0.0	0.006
8357	"ENSG00000153721.13"	"CNKSR3"	chr6	-	154754599	154754641	154762425	154762513	154751605	154751725	154763221	154763424	8357	31,22	32,26	19,19	26,27	186	140	0.436574375013	1.0	0.422,0.389	0.355,0.346	0.055
8359	"ENSG00000050748.13"	"MAPK9"	chr5	-	179674438	179674510	179674854	179674926	179669572	179669755	179675972	179676138	8359	1,2	40,119	1,1	74,79	170	170	0.843064306157	1.0	0.024,0.017	0.013,0.013	0.008
8360	"ENSG00000077147.10"	"TM9SF3"	chr10	-	98292807	98292868	98292868	98292947	98290296	98290365	98303832	98303963	8360	220,240	42,34	9,6	2,1	177	159	0.508407306449	1.0	0.825,0.864	0.802,0.844	0.022
8361	"ENSG00000184445.7"	"KNTC1"	chr12	+	123082277	123082485	123086082	123086172	123078822	123078932	123087115	123087287	8361	6,21	5,22	15,21	13,20	197	188	0.86179260124	1.0	0.534,0.477	0.524,0.501	-0.007
8362	"ENSG00000151806.9"	"GUF1"	chr4	+	44692733	44692877	44693682	44693816	44691859	44691992	44696428	44696530	8362	101,130	77,62	14,12	9,7	197	197	0.926409945855	1.0	0.567,0.677	0.609,0.632	0.001
8363	"ENSG00000117620.8"	"SLC35A3"	chr1	+	100464816	100464971	100472589	100472712	100459092	100459297	100476920	100477089	8363	9,18	4,18	9,11	9,11	197	197	0.590735228106	1.0	0.692,0.5	0.5,0.5	0.096
8364	"ENSG00000132950.14"	"ZMYM5"	chr13	-	20411795	20411961	20425494	20425588	20409616	20409829	20425828	20426290	8364	20,17	1,6	3,4	1,1	192	197	0.532443597637	1.0	0.954,0.744	0.755,0.804	0.069
8366	"ENSG00000138592.9"	"USP8"	chr15	+	50754476	50754519	50757243	50757388	50741596	50741682	50763829	50763992	8366	2,2	39,61	0,0	11,9	141	197	1	1.0	0.067,0.044	0.0,0.0	0.056
8367	"ENSG00000138592.9"	"USP8"	chr15	+	50741596	50741682	50751196	50751359	50731205	50731374	50754476	50754519	8367	3,5	113,106	1,1	94,72	184	197	0.330442512738	1.0	0.028,0.048	0.011,0.015	0.025
8368	"ENSG00000138592.9"	"USP8"	chr15	+	50757243	50757388	50763829	50763992	50754476	50754519	50769045	50769190	8368	25,44	54,52	8,8	17,21	197	197	0.320030409154	1.0	0.316,0.458	0.32,0.276	0.089
8369	"ENSG00000138592.9"	"USP8"	chr15	+	50757243	50757388	50763829	50763992	50741596	50741682	50769045	50769190	8369	0,1	54,52	0,0	2,2	197	197	1	1.0	0.0,0.019	0.0,0.0	0.009
8370	"ENSG00000099991.12"	"CABIN1"	chr22	+	24447286	24447436	24451335	24451622	24445552	24445682	24452654	24452823	8370	82,137	87,101	59,58	55,51	197	197	0.850304209487	1.0	0.485,0.576	0.518,0.532	0.005
8371	"ENSG00000144840.4"	"RABL3"	chr3	-	120412999	120413071	120417269	120417420	120409295	120409334	120424846	120424961	8371	25,46	7,10	28,23	7,6	197	170	0.88246772527	1.0	0.755,0.799	0.775,0.768	0.005
8375	"ENSG00000164008.9"	"C1orf50"	chr1	+	43233179	43233295	43239233	43239320	43232939	43233061	43240407	43240539	8375	17,0	11,37	11,6	20,14	197	185	0.504787530579	1.0	0.592,0.0	0.341,0.287	-0.018
8376	"ENSG00000164008.9"	"C1orf50"	chr1	+	43233179	43233295	43239211	43239320	43232939	43233061	43240407	43240539	8376	13,0	2,29	7,5	12,12	197	197	0.712337001864	1.0	0.867,0.0	0.368,0.294	0.103
8377	"ENSG00000139734.13"	"DIAPH3"	chr13	-	60667761	60667866	60686143	60686320	60616823	60616954	60737720	60737900	8377	0,2	6,11	1,1	6,8	197	197	0.921748491736	1.0	0.0,0.154	0.143,0.111	-0.05
837	"ENSG00000101150.13"	"TPD52L2"	chr20	+	62507153	62507228	62514102	62514173	62505020	62505169	62520542	62520591	837	1,0	149,201	1,0	61,126	173	169	0.577737111028	1.0	0.007,0.0	0.016,0.0	-0.005
8380	"ENSG00000108679.8"	"LGALS3BP"	chr17	-	76970769	76970901	76972046	76972238	76968879	76969304	76973221	76973296	8380	503,0	285,0	191,213	128,155	197	197	1	1.0	0.638,NA	0.599,0.579	0.049
8381	"ENSG00000108679.8"	"LGALS3BP"	chr17	-	76969051	76969304	76970769	76970901	76967319	76968786	76972046	76972238	8381	408,0	341,0	162,165	167,229	197	197	1	1.0	0.545,NA	0.492,0.419	0.09
8382	"ENSG00000122085.12"	"MTERFD2"	chr2	-	242033691	242033847	242036657	242036842	242029394	242029459	242041667	242041747	8382	10,36	15,23	12,8	12,7	197	197	0.902820455292	1.0	0.4,0.61	0.5,0.533	-0.011
8385	"ENSG00000127838.9"	"PNKD"	chr2	+	219205370	219205509	219206256	219206349	219204751	219204864	219206703	219206867	8385	6,5	24,22	0,0	5,5	197	191	1	1.0	0.195,0.181	0.0,0.0	0.188
